,latitude,longitude,propertyTaxRate,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,yearBuilt,price,numPriceChanges,saleDate,saleMonth,saleYear,latestPriceSource,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,medianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,age,value,ageCategory,zipcode,zipcode_median
10623,30.22138977,-97.78000641,1.98,False,True,True,True,False,False,Single Family,1952,475000,2,7/10/2019,7,2019,Broker Provided,29,0,6,2,3,3,0,1,0,9147,1595,1,0,1,1,1.5,3.333333333,792,13,2.0,4,1,69,Median or Above,50+ Yrs,78745,349999.0
10624,30.21029663,-97.77511597,1.98,False,True,False,True,False,False,Single Family,1977,309000,4,7/24/2018,7,2018,Agent Provided,34,0,3,1,0,0,0,0,0,6708,1059,1,0,1,1,1.466666667,3.333333333,792,13,2.0,3,1,44,Below Median,40-50 Yrs,78745,349999.0
10625,30.23256874,-97.75918579,1.98,False,False,False,True,False,False,Single Family,1946,400000,8,5/10/2019,5,2019,Broker Provided,6,0,1,0,0,0,0,0,0,6534,1216,1,0,1,1,0.733333333,3.666666667,861,12,1.0,3,1,75,Median or Above,50+ Yrs,78704,699875.0
10626,30.21572113,-97.7807312,1.98,False,True,False,True,False,False,Single Family,1970,320000,1,5/29/2019,5,2019,Agent Provided,29,0,2,1,0,0,0,0,0,7405,1202,1,0,1,1,1.533333333,3.333333333,792,13,2.0,3,1,51,Below Median,50+ Yrs,78745,349999.0
10627,30.21291733,-97.78484344,1.98,False,True,True,True,False,True,Single Family,1972,425000,5,2/21/2020,2,2020,Agent Provided,1,0,5,4,0,0,0,0,0,17424,1706,1,0,1,1,0.8,4.0,925,14,2.0,3,1,49,Below Median,40-50 Yrs,78745,349999.0
10628,30.22203827,-97.73712158,1.98,False,True,True,True,False,True,Single Family,1967,599999,4,6/24/2019,6,2019,Mission Real Estate Group,39,0,2,3,0,0,0,0,0,8145,1600,0,1,1,1,0.833333333,4.0,846,14,2.0,4,2,54,Median or Above,50+ Yrs,78741,349900.0
10629,30.2297554,-97.73898315,1.98,False,True,True,True,False,False,Single Family,1967,199900,10,2/2/2018,2,2018,Agent Provided,35,0,4,2,0,0,0,0,0,9147,1542,0,1,1,1,0.6,4.0,846,14,2.0,3,1,54,Below Median,50+ Yrs,78741,349900.0
10630,30.23013878,-97.73860168,1.98,False,True,False,True,False,True,Single Family,1966,140000,5,7/25/2018,7,2018,Agent Provided,49,0,7,1,0,0,0,0,0,9435,2254,0,1,1,1,0.633333333,4.0,846,14,2.0,4,2,55,Below Median,50+ Yrs,78741,349900.0
10631,30.2262001,-97.73834991,1.98,True,True,False,True,False,False,Condo,2014,320000,2,4/19/2018,4,2018,Agent Provided,37,0,7,1,0,0,0,0,0,3776,1289,0,1,1,1,0.666666667,4.0,846,14,3.0,2,2,7,Below Median,<=10 Yrs,78741,349900.0
10632,30.22974586,-97.73971558,1.98,False,True,False,True,False,False,Single Family,1968,298000,2,4/18/2019,4,2019,Broker Provided,14,0,2,1,0,0,0,0,0,10018,1352,0,1,1,1,0.6,4.0,846,14,2.0,4,1,53,Below Median,50+ Yrs,78741,349900.0
10633,30.22617912,-97.74008942,1.98,True,True,False,True,False,False,Condo,2015,355000,1,1/7/2019,1,2019,Agent Provided,28,0,3,1,0,0,0,0,0,3776,1456,0,1,1,1,0.666666667,4.0,846,14,3.0,3,2,6,Below Median,<=10 Yrs,78741,349900.0
10634,30.22517586,-97.74040222,1.98,True,True,False,True,False,True,Condo,2019,378898,1,5/10/2019,5,2019,Agent Provided,1,0,3,1,0,0,0,0,0,3776,1408,0,1,1,1,0.7,4.0,846,14,3.0,2,3,2,Below Median,<=10 Yrs,78741,349900.0
10635,30.23162842,-97.73986816,1.98,False,True,True,True,False,True,Single Family,1967,359900,2,7/3/2019,7,2019,Agent Provided,25,0,3,3,0,1,0,0,0,8276,1292,0,1,1,1,0.6,4.0,846,14,2.0,3,1,54,Below Median,50+ Yrs,78741,349900.0
10636,30.23565865,-97.74333954,1.98,False,True,True,True,False,False,Single Family,2012,539900,12,3/11/2019,3,2019,Agent Provided,31,0,4,2,0,0,0,0,0,6534,2311,1,0,1,1,0.4,4.333333333,916,14,4.0,4,2,9,Median or Above,<=10 Yrs,78704,699875.0
10637,30.23478127,-97.73609161,1.98,False,True,True,True,False,False,Single Family,1976,600000,4,7/9/2019,7,2019,Broker Provided,1,0,8,2,2,3,0,1,0,14374,2019,1,0,1,1,0.733333333,4.333333333,916,14,2.0,3,2,45,Median or Above,40-50 Yrs,78741,349900.0
10638,30.23518753,-97.75255585,1.98,False,True,True,True,False,False,Single Family,1964,675000,7,10/15/2020,10,2020,Broker Provided,65,0,3,3,0,0,0,0,0,7361,1313,1,0,1,1,0.6,4.333333333,916,14,2.0,4,1,57,Median or Above,50+ Yrs,78704,699875.0
10639,30.23460579,-97.7530365,1.98,False,True,False,True,False,False,Single Family,1967,449900,1,1/17/2020,1,2020,Agent Provided,22,0,3,1,0,0,0,1,0,7448,910,1,0,1,1,0.6,4.333333333,916,14,1.0,3,1,54,Median or Above,50+ Yrs,78704,699875.0
10640,30.21863174,-97.73527527,1.98,False,True,False,True,False,True,Single Family,1963,599990,1,6/28/2019,6,2019,Agent Provided,26,0,3,1,0,1,0,0,0,10454,2243,0,1,1,1,1.1,4.0,846,14,3.0,3,1,58,Median or Above,50+ Yrs,78741,349900.0
10641,30.21768188,-97.73614502,1.98,False,True,True,True,False,False,Single Family,1968,427990,4,2/27/2018,2,2018,Agent Provided,31,0,5,2,0,0,0,0,0,8450,1903,0,1,1,1,1.133333333,4.0,846,14,2.0,3,1,53,Median or Above,50+ Yrs,78741,349900.0
10642,30.23513222,-97.7521286,1.98,False,True,False,True,False,False,Single Family,1965,469000,3,4/21/2020,4,2020,Broker Provided,1,0,5,0,0,1,0,0,0,7318,1196,1,0,1,1,0.566666667,4.333333333,916,14,1.0,3,1,56,Median or Above,50+ Yrs,78704,699875.0
10643,30.22657585,-97.74165344,1.98,True,True,False,True,False,False,Single Family,1973,148500,3,6/17/2020,6,2020,Agent Provided,6,0,0,1,0,0,0,0,0,1642,1491,0,1,1,1,0.666666667,4.0,846,14,2.5,3,2,48,Below Median,40-50 Yrs,78741,349900.0
10644,30.22558594,-97.73897552,1.98,True,True,False,True,False,False,Condo,2016,370000,1,11/12/2019,11,2019,Agent Provided,30,0,4,1,1,0,0,1,0,1185,1404,0,1,1,1,0.7,4.0,846,14,3.0,2,2,5,Below Median,<=10 Yrs,78741,349900.0
10645,30.22672653,-97.7420578,1.98,True,True,False,True,False,False,Single Family,1973,119950,7,7/3/2018,7,2018,Agent Provided,28,0,0,1,0,0,0,0,0,1742,1167,0,1,1,1,0.666666667,4.0,846,14,2.0,2,1,48,Below Median,40-50 Yrs,78741,349900.0
10646,30.21987534,-97.72687531,1.98,False,True,True,True,False,False,Single Family,2020,675000,1,6/12/2020,6,2020,Agent Provided,30,0,3,2,0,1,0,0,0,9365,2463,1,0,1,1,3.8,4.333333333,1589,14,3.0,4,1,1,Median or Above,<=10 Yrs,78741,349900.0
10647,30.22599983,-97.73813629,1.98,True,True,True,True,True,False,Condo,2014,349990,9,10/15/2020,10,2020,Evergreen Properties,31,0,3,2,0,1,0,0,0,3776,1445,0,1,1,1,0.7,4.0,846,14,3.0,3,2,7,Below Median,<=10 Yrs,78741,349900.0
10648,30.22609138,-97.73991394,1.98,True,True,True,True,False,False,Condo,2015,349900,3,11/3/2019,11,2019,Agent Provided,1,0,8,4,0,3,0,1,0,3776,1456,0,1,1,1,0.666666667,4.0,846,14,3.0,2,2,6,Below Median,<=10 Yrs,78741,349900.0
10649,30.2334404,-97.75233459,1.98,False,True,True,True,True,False,Single Family,1962,559900,11,10/28/2020,10,2020,Trillionaire Realty,74,0,2,2,4,0,0,0,0,8015,1822,1,0,1,1,0.633333333,4.333333333,916,14,4.0,4,2,59,Median or Above,50+ Yrs,78704,699875.0
10650,30.21868134,-97.73710632,1.98,False,True,True,True,False,False,Single Family,1964,432500,5,5/25/2018,5,2018,Agent Provided,40,0,8,2,0,0,0,0,0,10311,1826,0,1,1,1,1.066666667,4.0,846,14,2.0,3,2,57,Median or Above,50+ Yrs,78741,349900.0
10651,30.22599792,-97.74246979,1.98,True,True,False,True,False,False,Townhouse,1973,289000,2,11/5/2018,11,2018,Agent Provided,1,0,3,1,0,0,0,0,0,1611,1491,0,1,1,1,0.666666667,4.0,846,14,3.0,3,2,48,Below Median,40-50 Yrs,78741,349900.0
10652,30.21782684,-97.73731232,1.98,False,True,False,True,False,False,Single Family,1970,449900,1,3/27/2018,3,2018,Agent Provided,26,0,4,1,0,0,0,0,0,12632,2065,0,1,1,1,1.1,4.0,846,14,3.0,4,2,51,Median or Above,50+ Yrs,78741,349900.0
10653,30.23492622,-97.75165558,1.98,False,True,True,True,False,False,Single Family,1963,469000,1,5/8/2018,5,2018,Agent Provided,24,0,0,2,0,0,0,0,0,9626,1889,1,0,1,1,0.533333333,4.333333333,916,14,2.0,3,2,58,Median or Above,50+ Yrs,78704,699875.0
10654,30.22683144,-97.74291229,1.98,True,True,True,True,True,True,Townhouse,1974,259500,4,12/2/2020,12,2020,Agent Provided,62,0,7,3,1,0,0,0,0,1611,1168,0,1,1,1,0.666666667,4.0,846,14,3.0,2,2,47,Below Median,40-50 Yrs,78741,349900.0
10655,30.22397995,-97.72624207,1.98,True,False,False,False,False,False,Condo,1985,195000,1,7/20/2020,7,2020, ,1,0,0,0,0,0,0,0,0,103672,935,1,0,1,1,3.933333333,4.333333333,1589,14,1.0,2,1,36,Below Median,30-40 Yrs,78741,349900.0
10656,30.23344612,-97.75082397,1.98,False,True,False,True,False,False,Single Family,1963,215000,1,6/12/2019,6,2019,Agent Provided,1,0,0,1,0,0,0,0,0,8025,984,1,0,1,1,0.6,4.333333333,916,14,1.0,3,2,58,Below Median,50+ Yrs,78704,699875.0
10657,30.22685242,-97.74251556,1.98,True,True,True,True,False,False,Condo,1974,128900,6,7/1/2019,7,2019,Agent Provided,13,0,5,3,1,2,0,0,0,1568,1491,0,1,1,1,0.633333333,4.0,846,14,3.0,3,2,47,Below Median,40-50 Yrs,78741,349900.0
10658,30.21981621,-97.73799133,1.98,False,True,True,True,False,True,Single Family,1967,369900,4,6/3/2019,6,2019,Broker Provided,21,0,1,2,0,0,0,0,0,7405,1553,0,1,1,1,0.966666667,4.0,846,14,2.0,4,1,54,Below Median,50+ Yrs,78741,349900.0
10659,30.22686768,-97.74236298,1.98,True,True,True,True,False,True,Townhouse,1974,235000,5,5/29/2020,5,2020,Agent Provided,92,0,2,3,1,0,0,0,0,2396,1394,0,1,1,1,0.633333333,4.0,846,14,2.0,3,1,47,Below Median,40-50 Yrs,78741,349900.0
10660,30.2336216,-97.75040436,1.98,False,True,True,True,False,False,Single Family,1961,525000,2,10/20/2020,10,2020,Broker Provided,54,0,6,2,2,2,0,1,0,6534,1148,1,0,1,1,0.6,4.333333333,916,14,1.0,3,1,60,Median or Above,50+ Yrs,78704,699875.0
10661,30.23383522,-97.75032043,1.98,False,True,True,True,False,False,Single Family,1961,465000,2,12/31/2019,12,2019,Agent Provided,33,0,2,3,0,0,0,0,0,9509,1201,1,0,1,1,0.5,4.333333333,916,14,2.0,3,1,60,Median or Above,50+ Yrs,78704,699875.0
10662,30.233881,-97.75053406,1.98,False,True,True,True,False,False,Single Family,1961,695000,2,1/24/2020,1,2020,Agent Provided,14,0,1,1,2,0,0,0,0,9147,1415,1,0,1,1,0.533333333,4.333333333,916,14,2.0,3,1,60,Median or Above,50+ Yrs,78704,699875.0
10663,30.23490143,-97.75023651,1.98,False,True,False,True,False,False,Single Family,1964,575000,1,10/1/2019,10,2019,Agent Provided,23,0,6,2,1,0,0,0,0,6969,1301,1,0,1,1,0.5,4.333333333,916,14,2.0,3,1,57,Median or Above,50+ Yrs,78704,699875.0
10664,30.21827126,-97.7381897,1.98,False,True,True,True,False,False,Single Family,1966,360000,6,9/19/2019,9,2019,Agent Provided,39,0,3,2,0,1,0,0,0,8973,1548,0,1,1,1,1.066666667,4.0,846,14,2.0,4,1,55,Below Median,50+ Yrs,78741,349900.0
10665,30.21847534,-97.73834229,1.98,False,True,True,True,False,False,Single Family,1966,469000,3,9/12/2019,9,2019,Alexandra Petroski,32,0,2,2,1,0,0,1,0,8886,1720,0,1,1,1,1.066666667,4.0,846,14,2.0,3,1,55,Median or Above,50+ Yrs,78741,349900.0
10666,30.23500443,-97.7498703,1.98,False,True,False,True,False,True,Single Family,1961,424900,5,9/17/2020,9,2020,Broker Provided,71,0,4,2,2,1,0,0,0,6098,1442,1,0,1,1,0.5,4.333333333,916,14,2.0,3,1,60,Below Median,50+ Yrs,78704,699875.0
10667,30.22744179,-97.73945618,1.98,True,True,True,True,False,False,Single Family,2008,330000,1,6/2/2020,6,2020,Agent Provided,28,0,4,2,0,2,0,0,0,3789,1305,0,1,1,1,0.633333333,4.0,846,14,3.0,2,1,13,Below Median,10-20 Yrs,78741,349900.0
10668,30.22724342,-97.74237823,1.98,True,True,True,True,False,False,Townhouse,1974,230000,1,10/22/2018,10,2018,Agent Provided,30,0,7,3,0,0,0,0,0,1611,1531,0,1,1,1,0.633333333,4.0,846,14,3.0,3,2,47,Below Median,40-50 Yrs,78741,349900.0
10669,30.2352066,-97.73570251,1.98,False,True,True,True,False,False,Single Family,1957,725000,4,8/24/2020,8,2020,Broker Provided,44,0,5,2,1,1,0,0,0,12196,1557,1,0,1,1,0.8,4.333333333,916,14,2.0,3,1,64,Median or Above,50+ Yrs,78741,349900.0
10670,30.22016716,-97.7372818,1.98,False,True,False,True,False,True,Single Family,1964,429900,2,6/20/2019,6,2019,Agent Provided,23,0,4,2,0,0,0,0,0,7884,1742,0,1,1,1,0.966666667,4.0,846,14,3.0,3,2,57,Median or Above,50+ Yrs,78741,349900.0
10671,30.23489952,-97.75091553,1.98,False,True,True,True,False,False,Single Family,1963,699000,3,11/2/2020,11,2020,Agent Provided,58,0,2,2,1,1,0,0,0,8407,1275,1,0,1,1,0.533333333,4.333333333,916,14,2.0,3,1,58,Median or Above,50+ Yrs,78704,699875.0
10672,30.2207489,-97.73736572,1.98,False,True,False,True,False,False,Single Family,1964,438700,6,2/6/2020,2,2020,Agent Provided,26,0,4,1,1,0,0,0,0,7405,2046,0,1,1,1,0.933333333,4.0,846,14,3.0,4,2,57,Median or Above,50+ Yrs,78741,349900.0
10673,30.23579979,-97.74308014,1.98,True,True,True,True,False,True,Condo,2014,539482,4,9/3/2020,9,2020,Agent Provided,53,0,4,3,0,0,0,0,0,4038,1600,1,0,1,1,0.4,4.333333333,916,14,3.0,3,2,7,Median or Above,<=10 Yrs,78704,699875.0
10674,30.23568153,-97.7495575,1.98,False,True,False,True,False,False,Single Family,1962,264500,1,5/1/2020,5,2020,Agent Provided,40,0,7,3,0,0,0,0,0,9626,1417,1,0,1,1,0.433333333,4.333333333,916,14,2.0,3,1,59,Below Median,50+ Yrs,78704,699875.0
10675,30.23638153,-97.74317169,1.98,False,True,False,True,False,False,Single Family,2003,725000,1,3/23/2020,3,2020,Broker Provided,1,0,3,0,1,0,0,0,0,6969,1550,1,0,1,1,0.4,4.333333333,916,14,2.0,2,2,18,Median or Above,10-20 Yrs,78704,699875.0
10676,30.22000122,-97.73841858,1.98,False,True,True,True,False,False,Single Family,1963,445000,3,8/7/2020,8,2020,Agent Provided,32,0,3,2,2,0,0,0,0,7801,1446,0,1,1,1,0.966666667,4.0,846,14,2.0,3,1,58,Median or Above,50+ Yrs,78741,349900.0
10677,30.22739029,-97.73894501,1.98,True,True,True,True,False,False,Single Family,2014,330000,2,6/9/2018,6,2018,Agent Provided,30,0,8,2,0,0,0,0,0,3777,1437,0,1,1,1,0.666666667,4.0,846,14,3.0,3,2,7,Below Median,<=10 Yrs,78741,349900.0
10678,30.23178673,-97.73357391,1.98,True,True,True,True,False,True,Condo,1973,159900,4,3/24/2018,3,2018,Agent Provided,16,0,3,2,0,0,0,0,0,1585,802,0,1,1,1,0.8,4.0,846,14,2.0,2,1,48,Below Median,40-50 Yrs,78741,349900.0
10679,30.22457886,-97.74031067,1.98,True,True,False,True,False,False,Condo,2011,233999,1,5/15/2019,5,2019,Agent Provided,15,0,2,1,0,0,0,1,0,3776,966,0,1,1,1,0.733333333,4.0,846,14,1.0,1,2,10,Below Median,<=10 Yrs,78741,349900.0
10680,30.22502327,-97.73880005,1.98,True,True,True,True,False,False,Condo,2014,343900,3,10/7/2020,10,2020,Broker Provided,103,0,4,3,2,0,0,0,0,3776,1220,0,1,1,1,0.7,4.0,846,14,3.0,2,2,7,Below Median,<=10 Yrs,78741,349900.0
10681,30.23688889,-97.74665833,1.98,False,True,True,True,False,True,Single Family,2008,895000,1,1/27/2018,1,2018,Public Record,50,0,1,2,0,0,0,0,0,9104,2892,1,0,1,1,0.366666667,4.333333333,916,14,3.0,4,2,13,Median or Above,10-20 Yrs,78704,699875.0
10682,30.22543716,-97.74314117,1.98,True,True,True,True,False,False,Townhouse,1985,253000,2,7/22/2020,7,2020,Agent Provided,35,0,5,1,2,1,0,0,0,914,844,0,1,1,1,0.666666667,4.0,846,14,2.0,2,1,36,Below Median,30-40 Yrs,78741,349900.0
10683,30.22687531,-97.73915863,1.98,True,True,True,True,False,False,Condo,2010,235000,4,7/31/2019,7,2019,Agent Provided,23,0,4,3,0,1,0,0,0,3776,873,0,1,1,1,0.666666667,4.0,846,14,1.0,1,2,11,Below Median,10-20 Yrs,78741,349900.0
10684,30.22565842,-97.74069214,1.98,True,True,True,True,False,False,Condo,2007,320000,3,9/20/2019,9,2019,Agent Provided,28,0,6,2,2,0,0,1,0,3776,1305,0,1,1,1,0.666666667,4.0,846,14,3.0,2,2,14,Below Median,10-20 Yrs,78741,349900.0
10685,30.22588348,-97.73832703,1.98,True,True,False,True,False,False,Condo,2014,368000,1,12/31/2019,12,2019,Agent Provided,28,0,4,1,1,2,0,1,0,3776,1436,0,1,1,1,0.7,4.0,846,14,3.0,3,2,7,Below Median,<=10 Yrs,78741,349900.0
10686,30.23254967,-97.75041199,1.98,False,True,True,True,False,False,Single Family,1960,445000,1,6/18/2020,6,2020,Broker Provided,30,0,2,3,0,0,0,0,0,8145,1199,1,0,1,1,0.6,4.333333333,916,14,2.0,3,1,61,Median or Above,50+ Yrs,78704,699875.0
10687,30.23299599,-97.74971771,1.98,False,True,True,True,False,False,Single Family,2008,849900,2,8/23/2018,8,2018,Agent Provided,38,0,1,2,0,0,0,0,0,8363,2473,1,0,1,1,0.566666667,4.333333333,916,14,4.0,5,1,13,Median or Above,10-20 Yrs,78704,699875.0
10688,30.23643494,-97.74790192,1.98,True,True,True,True,False,True,Apartment,1967,279400,7,3/26/2020,3,2020,Keller Williams Realty Southwest Market Center,26,0,4,2,0,0,0,0,1,2334,924,1,0,1,1,0.366666667,4.333333333,916,14,1.0,2,1,54,Below Median,50+ Yrs,78704,699875.0
10689,30.21728134,-97.72628021,1.98,False,True,False,True,False,True,Single Family,1987,499000,1,2/11/2020,2,2020,Broker Provided,24,0,3,1,1,0,0,0,0,18730,1452,1,0,1,1,3.666666667,4.333333333,1589,14,2.0,3,1,34,Median or Above,30-40 Yrs,78741,349900.0
10690,30.22502518,-97.73377991,1.98,False,True,False,True,False,False,Single Family,1964,360000,1,10/21/2019,10,2019,Broker Provided,1,0,6,1,2,1,0,0,0,10890,1292,0,1,1,1,0.9,4.0,846,14,2.0,3,1,57,Below Median,50+ Yrs,78741,349900.0
10691,30.23636818,-97.74760437,1.98,True,True,False,True,False,True,Condo,1967,375000,4,9/26/2019,9,2019,Agent Provided,22,0,4,0,1,0,0,1,0,3950,1560,1,0,1,1,0.366666667,4.333333333,916,14,3.0,3,1,54,Below Median,50+ Yrs,78704,699875.0
10692,30.23637581,-97.74762726,1.98,True,True,True,True,False,False,Condo,1967,300000,4,7/29/2020,7,2020,Agent Provided,63,0,1,2,0,0,0,0,0,2792,1101,1,0,1,1,0.366666667,4.333333333,916,14,2.0,2,1,54,Below Median,50+ Yrs,78704,699875.0
10693,30.23636818,-97.74762726,1.98,True,True,False,True,False,False,Condo,1967,399000,1,2/27/2020,2,2020,Agent Provided,24,0,4,0,1,1,0,0,0,3898,1539,1,0,1,1,0.366666667,4.333333333,916,14,3.0,3,1,54,Below Median,50+ Yrs,78704,699875.0
10694,30.22789574,-97.73905182,1.98,True,True,True,True,False,True,Condo,2014,365000,3,6/1/2020,6,2020,Agent Provided,39,0,7,2,0,0,0,1,0,3789,1437,0,1,1,1,0.633333333,4.0,846,14,3.0,3,2,7,Below Median,<=10 Yrs,78741,349900.0
10695,30.23636055,-97.74758911,1.98,True,True,True,True,False,False,Condo,1967,329500,2,7/4/2018,7,2018,Agent Provided,28,0,0,2,0,0,0,0,0,4003,1579,1,0,1,1,0.366666667,4.333333333,916,14,3.0,3,1,54,Below Median,50+ Yrs,78704,699875.0
10696,30.23636055,-97.74756622,1.98,True,True,True,True,False,True,Condo,1967,289900,2,7/23/2018,7,2018,Agent Provided,25,0,2,2,0,0,0,0,0,2788,1101,1,0,1,1,0.366666667,4.333333333,916,14,2.0,2,2,54,Below Median,50+ Yrs,78704,699875.0
10697,30.22587776,-97.73993683,1.98,True,True,False,True,False,False,Condo,2016,389500,1,6/21/2019,6,2019,Agent Provided,1,0,4,1,0,1,0,1,0,3776,1803,0,1,1,1,0.666666667,4.0,846,14,3.0,3,3,5,Below Median,<=10 Yrs,78741,349900.0
10698,30.2271328,-97.73969269,1.98,True,True,False,True,False,False,Condo,2010,309900,1,12/10/2019,12,2019,Agent Provided,1,0,4,2,2,0,0,1,0,3776,1151,0,1,1,1,0.633333333,4.0,846,14,2.0,2,2,11,Below Median,10-20 Yrs,78741,349900.0
10699,30.21904373,-97.73501587,1.98,True,True,True,True,False,True,Single Family,2019,393000,1,3/6/2020,3,2020,Agent Provided,25,0,3,3,0,1,0,0,0,8276,1346,0,1,1,1,1.1,4.0,846,14,3.0,3,2,2,Below Median,<=10 Yrs,78741,349900.0
10700,30.23561859,-97.74823761,1.98,False,True,False,True,False,True,Single Family,1963,760000,5,10/3/2019,10,2019,THE AUSTIN HOME COMPANY,29,0,5,1,1,2,0,0,0,8276,1680,1,0,1,1,0.4,4.333333333,916,14,3.0,3,2,58,Median or Above,50+ Yrs,78704,699875.0
10701,30.23705482,-97.74364471,1.98,False,True,False,True,False,False,Single Family,1939,539000,3,5/8/2019,5,2019,Agent Provided,27,0,1,2,0,0,0,0,0,7623,1104,1,0,1,1,0.366666667,4.333333333,916,14,1.0,2,1,82,Median or Above,50+ Yrs,78704,699875.0
10702,30.2340641,-97.74854279,1.98,False,True,True,True,False,True,Single Family,1961,430000,1,3/20/2020,3,2020,Broker Provided,1,0,3,2,1,0,0,1,0,10802,1092,1,0,1,1,0.466666667,4.333333333,916,14,1.0,3,1,60,Below Median,50+ Yrs,78704,699875.0
10703,30.23384857,-97.748703,1.98,False,True,True,True,False,True,Single Family,1962,605000,8,10/27/2020,10,2020,Keller Williams Lake Travis,81,0,4,3,1,0,0,0,0,8624,1518,1,0,1,1,0.466666667,4.333333333,916,14,2.0,3,2,59,Median or Above,50+ Yrs,78704,699875.0
10704,30.23574257,-97.74909973,1.98,False,True,True,True,False,True,Single Family,1962,430000,1,3/31/2020,3,2020,Agent Provided,27,0,4,2,1,0,0,1,0,6577,1016,1,0,1,1,0.433333333,4.333333333,916,14,1.0,3,1,59,Below Median,50+ Yrs,78704,699875.0
10705,30.23586273,-97.74245453,1.98,True,True,True,True,False,True,Single Family,2004,725000,13,1/24/2019,1,2019,Agent Provided,45,0,5,3,0,0,0,0,0,6098,2091,1,0,1,1,0.4,4.333333333,916,14,2.0,3,1,17,Median or Above,10-20 Yrs,78704,699875.0
10706,30.23538017,-97.74925232,1.98,False,True,False,True,False,True,Single Family,1961,599000,2,10/21/2019,10,2019,Agent Provided,36,0,0,1,0,0,0,0,0,7710,1720,1,0,1,1,0.433333333,4.333333333,916,14,2.0,3,1,60,Median or Above,50+ Yrs,78704,699875.0
10707,30.22314072,-97.73584747,1.98,False,True,True,True,False,False,Single Family,1966,349900,1,7/24/2018,7,2018,Agent Provided,24,0,4,2,0,0,0,0,0,16552,2112,0,1,1,1,0.833333333,4.0,846,14,3.0,6,1,55,Below Median,50+ Yrs,78741,349900.0
10708,30.22097778,-97.72846985,1.98,False,True,True,True,False,False,Single Family,1987,549000,1,2/14/2019,2,2019,Agent Provided,40,0,2,2,0,0,0,0,0,17859,1838,1,0,1,1,3.9,4.333333333,1589,14,2.0,3,1,34,Median or Above,30-40 Yrs,78741,349900.0
10709,30.23511505,-97.74893188,1.98,False,True,False,True,False,False,Single Family,1961,449900,19,6/14/2019,6,2019,Broker Provided,24,0,3,1,0,1,0,0,0,6272,1008,1,0,1,1,0.466666667,4.333333333,916,14,1.0,3,1,60,Median or Above,50+ Yrs,78704,699875.0
10710,30.22276115,-97.7284317,1.98,False,True,True,True,False,True,Single Family,2017,629900,1,3/13/2018,3,2018,Agent Provided,12,0,1,3,0,0,0,0,0,15246,2376,1,0,1,1,3.966666667,4.333333333,1589,14,3.0,3,2,4,Median or Above,<=10 Yrs,78741,349900.0
10711,30.22440529,-97.73345184,1.98,False,True,False,True,True,False,Single Family,1964,549900,3,9/13/2019,9,2019,Agent Provided,37,0,3,1,1,4,0,2,0,11325,2293,0,1,1,1,0.933333333,4.0,846,14,2.0,4,1,57,Median or Above,50+ Yrs,78741,349900.0
10712,30.22009277,-97.72562408,1.98,False,True,False,True,False,False,Single Family,1987,340000,1,3/25/2019,3,2019,Agent Provided,11,0,3,1,0,0,0,0,0,10672,1252,1,0,1,1,3.733333333,4.333333333,1589,14,2.0,3,1,34,Below Median,30-40 Yrs,78741,349900.0
10713,30.22018051,-97.72520447,1.98,False,True,True,True,False,False,Single Family,1987,429900,1,7/18/2018,7,2018,Agent Provided,40,0,3,2,0,0,0,0,0,10323,2131,1,0,1,1,3.733333333,4.333333333,1589,14,2.0,3,1,34,Median or Above,30-40 Yrs,78741,349900.0
10714,30.22502136,-97.73430634,1.98,False,True,True,True,True,False,Single Family,1964,550000,3,12/15/2020,12,2020,Broker Provided,45,0,5,2,0,0,0,0,0,11325,1495,0,1,1,1,0.866666667,4.0,846,14,2.0,3,1,57,Median or Above,50+ Yrs,78741,349900.0
10715,30.21915436,-97.7265625,1.98,False,True,True,True,False,True,Single Family,2001,399999,1,2/1/2018,2,2018,Agent Provided,66,0,6,2,0,0,0,0,0,11325,1722,1,0,1,1,3.766666667,4.333333333,1589,14,2.0,3,1,20,Median or Above,10-20 Yrs,78741,349900.0
10716,30.23487282,-97.73345184,1.98,True,True,False,True,False,False,Condo,1984,259900,2,4/28/2018,4,2018,Agent Provided,1,0,4,2,0,0,0,0,0,4987,1140,0,1,1,1,0.833333333,4.0,846,14,1.0,2,1,37,Below Median,30-40 Yrs,78741,349900.0
10717,30.22761345,-97.73919678,1.98,True,True,False,True,False,False,Condo,2014,335000,1,3/15/2019,3,2019,Agent Provided,18,0,4,1,0,0,0,0,0,3776,1445,0,1,1,1,0.633333333,4.0,846,14,3.0,3,2,7,Below Median,<=10 Yrs,78741,349900.0
